# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1782168	1783577	+					trpCF	69720139	F0316_RS08260	1410		old_locus_tag=F0316_08260
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1782168	1783577	+	WP_149560399.1	WP_149560399.1		bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF	trpCF	69720139	F0316_RS08260	1410	469	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1783618	1784808	+					trpB	69720140	F0316_RS08265	1191		old_locus_tag=F0316_08265
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1783618	1784808	+	WP_119788674.1	WP_119788674.1		tryptophan synthase subunit beta	trpB	69720140	F0316_RS08265	1191	396	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1784808	1785614	+					trpA	69720141	F0316_RS08270	807		old_locus_tag=F0316_08270
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1784808	1785614	+	WP_149560400.1	WP_149560400.1		tryptophan synthase subunit alpha	trpA	69720141	F0316_RS08270	807	268	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1785930	1787186	+						69720142	F0316_RS08275	1257		old_locus_tag=F0316_08275
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1785930	1787186	+	WP_057552585.1	WP_057552585.1		dicarboxylate/amino acid:cation symporter		69720142	F0316_RS08275	1257	418	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1787288	1787866	-						69720143	F0316_RS08280	579		old_locus_tag=F0316_08280
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1787288	1787866	-	WP_001880948.1	WP_001880948.1		thymidine kinase		69720143	F0316_RS08280	579	192	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1787963	1789738	-					aspS	69720144	F0316_RS08285	1776		old_locus_tag=F0316_08285
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1787963	1789738	-	WP_001256502.1	WP_001256502.1		aspartate--tRNA ligase	aspS	69720144	F0316_RS08285	1776	591	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1790030	1790899	+						69720145	F0316_RS08290	870		old_locus_tag=F0316_08290
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1790030	1790899	+	WP_001893878.1	WP_001893878.1		DUF72 domain-containing protein		69720145	F0316_RS08290	870	289	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1791037	1791765	+					cmoA	69720146	F0316_RS08295	729		old_locus_tag=F0316_08295
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1791037	1791765	+	WP_001068374.1	WP_001068374.1		carboxy-S-adenosyl-L-methionine synthase CmoA	cmoA	69720146	F0316_RS08295	729	242	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1791877	1792848	+					cmoB	69720147	F0316_RS08300	972		old_locus_tag=F0316_08300
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1791877	1792848	+	WP_149560401.1	WP_149560401.1		tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	cmoB	69720147	F0316_RS08300	972	323	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1792968	1793705	+						69720148	F0316_RS08305	738		old_locus_tag=F0316_08305
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1792968	1793705	+	WP_000476328.1	WP_000476328.1		ATP-dependent zinc protease		69720148	F0316_RS08305	738	245	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1793714	1795222	+						69720149	F0316_RS08310	1509		old_locus_tag=F0316_08310
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1793714	1795222	+	WP_000202052.1	WP_000202052.1		inactive transglutaminase family protein		69720149	F0316_RS08310	1509	502	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1795222	1796211	+						69720150	F0316_RS08315	990		old_locus_tag=F0316_08315
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1795222	1796211	+	WP_149560402.1	WP_149560402.1		alpha-L-glutamate ligase-like protein		69720150	F0316_RS08315	990	329	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1796292	1797386	-					serC	69720151	F0316_RS08320	1095		old_locus_tag=F0316_08320
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1796292	1797386	-	WP_000400869.1	WP_000400869.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC	69720151	F0316_RS08320	1095	364	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1797508	1798773	-						69720152	F0316_RS08325	1266		old_locus_tag=F0316_08325
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1797508	1798773	-	WP_149560403.1	WP_149560403.1		YdgA family protein		69720152	F0316_RS08325	1266	421	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1798996	1800951	+						69720153	F0316_RS08330	1956		old_locus_tag=F0316_08330
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1798996	1800951	+	WP_148548854.1	WP_148548854.1		ATP-binding protein		69720153	F0316_RS08330	1956	651	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1800948	1801445	+						69720154	F0316_RS08335	498		old_locus_tag=F0316_08335
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1800948	1801445	+	WP_001031962.1	WP_001031962.1		response regulator		69720154	F0316_RS08335	498	165	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1801636	1802184	+						69720155	F0316_RS08340	549		old_locus_tag=F0316_08340
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1801636	1802184	+	WP_001232640.1	WP_001232640.1		hypothetical protein		69720155	F0316_RS08340	549	182	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1802280	1802867	-						69720156	F0316_RS08345	588		old_locus_tag=F0316_08345
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1802280	1802867	-	WP_001005366.1	WP_001005366.1		TfoX/Sxy family DNA transformation protein		69720156	F0316_RS08345	588	195	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1803245	1804165	+						69720157	F0316_RS08350	921		old_locus_tag=F0316_08350
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1803245	1804165	+	WP_000019000.1	WP_000019000.1		HDOD domain-containing protein		69720157	F0316_RS08350	921	306	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1804186	1805091	+						69720158	F0316_RS08355	906		old_locus_tag=F0316_08355
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1804186	1805091	+	WP_000948497.1	WP_000948497.1		lysine exporter LysO family protein		69720158	F0316_RS08355	906	301	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1805281	1805790	+						69720159	F0316_RS08360	510		old_locus_tag=F0316_08360
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1805281	1805790	+	WP_000826868.1	WP_000826868.1		hypothetical protein		69720159	F0316_RS08360	510	169	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1805900	1807546	+					panP	69720160	F0316_RS08365	1647		old_locus_tag=F0316_08365
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1805900	1807546	+	WP_000253198.1	WP_000253198.1		putative pyridoxal-dependent aspartate 1-decarboxylase	panP	69720160	F0316_RS08365	1647	548	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1807854	1808708	+						69720161	F0316_RS08370	855		old_locus_tag=F0316_08370
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1807854	1808708	+	WP_001093848.1	WP_001093848.1		MurR/RpiR family transcriptional regulator		69720161	F0316_RS08370	855	284	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1808799	1810046	-						69720162	F0316_RS08375	1248		old_locus_tag=F0316_08375
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1808799	1810046	-	WP_000486144.1	WP_000486144.1		iron-containing alcohol dehydrogenase		69720162	F0316_RS08375	1248	415	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1810355	1810618	+						69720163	F0316_RS08380	264		old_locus_tag=F0316_08380
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1810355	1810618	+	WP_000498418.1	WP_000498418.1		GrxA family glutaredoxin		69720163	F0316_RS08380	264	87	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1810820	1812496	+						69720164	F0316_RS08385	1677		old_locus_tag=F0316_08385
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1810820	1812496	+	WP_001018084.1	WP_001018084.1		aspartate:alanine antiporter		69720164	F0316_RS08385	1677	558	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1812565	1814835	-					clpA	69720165	F0316_RS08390	2271		old_locus_tag=F0316_08390
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1812565	1814835	-	WP_000932415.1	WP_000932415.1		ATP-dependent Clp protease ATP-binding subunit ClpA	clpA	69720165	F0316_RS08390	2271	756	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1814874	1815194	-					clpS	69720166	F0316_RS08395	321		old_locus_tag=F0316_08395
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1814874	1815194	-	WP_000041728.1	WP_000041728.1		ATP-dependent Clp protease adapter ClpS	clpS	69720166	F0316_RS08395	321	106	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1815667	1815888	+					cspD	69720167	F0316_RS08400	222		old_locus_tag=F0316_08400
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1815667	1815888	+	WP_000190603.1	WP_000190603.1		cold shock domain-containing protein CspD	cspD	69720167	F0316_RS08400	222	73	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1815987	1818212	-						69720168	F0316_RS08405	2226		old_locus_tag=F0316_08405
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1815987	1818212	-	WP_149560404.1	WP_149560404.1		NADP-dependent isocitrate dehydrogenase		69720168	F0316_RS08405	2226	741	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1818522	1819247	+					rluE	69720169	F0316_RS08410	726		old_locus_tag=F0316_08410
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1818522	1819247	+	WP_149560405.1	WP_149560405.1		23S rRNA pseudouridine(2457) synthase RluE	rluE	69720169	F0316_RS08410	726	241	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1819448	1820080	-					hisIE	69720170	F0316_RS08415	633		old_locus_tag=F0316_08415
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1819448	1820080	-	WP_101410740.1	WP_101410740.1		bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	hisIE	69720170	F0316_RS08415	633	210	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1820077	1820850	-					hisF	69720171	F0316_RS08420	774		old_locus_tag=F0316_08420
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1820077	1820850	-	WP_000880146.1	WP_000880146.1		imidazole glycerol phosphate synthase subunit HisF	hisF	69720171	F0316_RS08420	774	257	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1820832	1821569	-					hisA	69720172	F0316_RS08425	738		old_locus_tag=F0316_08425
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1820832	1821569	-	WP_000586507.1	WP_000586507.1		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	hisA	69720172	F0316_RS08425	738	245	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1821612	1822223	-					hisH	69720173	F0316_RS08430	612		old_locus_tag=F0316_08430
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1821612	1822223	-	WP_101410742.1	WP_101410742.1		imidazole glycerol phosphate synthase subunit HisH	hisH	69720173	F0316_RS08430	612	203	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1822223	1823296	-					hisB	69720174	F0316_RS08435	1074		old_locus_tag=F0316_08435
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1822223	1823296	-	WP_000043564.1	WP_000043564.1		bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	hisB	69720174	F0316_RS08435	1074	357	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1823348	1824388	-					hisC	69720175	F0316_RS08440	1041		old_locus_tag=F0316_08440
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1823348	1824388	-	WP_101410744.1	WP_101410744.1		histidinol-phosphate transaminase	hisC	69720175	F0316_RS08440	1041	346	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1824392	1825687	-					hisD	69720176	F0316_RS08445	1296		old_locus_tag=F0316_08445
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1824392	1825687	-	WP_101410746.1	WP_101410746.1		histidinol dehydrogenase	hisD	69720176	F0316_RS08445	1296	431	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1825692	1826588	-					hisG	69720177	F0316_RS08450	897		old_locus_tag=F0316_08450
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1825692	1826588	-	WP_101410748.1	WP_101410748.1		ATP phosphoribosyltransferase	hisG	69720177	F0316_RS08450	897	298	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1826997	1828598	-						69720178	F0316_RS08455	1602		old_locus_tag=F0316_08455
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1826997	1828598	-	WP_084981882.1	WP_084981882.1		Na+/H+ antiporter NhaC family protein		69720178	F0316_RS08455	1602	533	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1829292	1829699	+						69720179	F0316_RS08460	408		old_locus_tag=F0316_08460
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1829292	1829699	+	WP_001290200.1	WP_001290200.1		H-NS histone family protein		69720179	F0316_RS08460	408	135	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1829747	1831051	-						69720180	F0316_RS08465	1305		old_locus_tag=F0316_08465
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1829747	1831051	-	WP_000671617.1	WP_000671617.1		inosine/guanosine kinase		69720180	F0316_RS08465	1305	434	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1831316	1832431	+					mnmA	69720181	F0316_RS08470	1116		old_locus_tag=F0316_08470
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1831316	1832431	+	WP_000109995.1	WP_000109995.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA	69720181	F0316_RS08470	1116	371	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1832454	1833071	+					hflD	69720182	F0316_RS08475	618		old_locus_tag=F0316_08475
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1832454	1833071	+	WP_001262240.1	WP_001262240.1		high frequency lysogenization protein HflD	hflD	69720182	F0316_RS08475	618	205	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1833129	1834499	+					purB	69720183	F0316_RS08480	1371		old_locus_tag=F0316_08480
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1833129	1834499	+	WP_000423486.1	WP_000423486.1		adenylosuccinate lyase	purB	69720183	F0316_RS08480	1371	456	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1834590	1835117	-						69720184	F0316_RS08485	528		old_locus_tag=F0316_08485
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1834590	1835117	-	WP_001234235.1	WP_001234235.1		DUF3833 domain-containing protein		69720184	F0316_RS08485	528	175	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1835114	1835650	-						69720185	F0316_RS08490	537		old_locus_tag=F0316_08490
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1835114	1835650	-	WP_000881186.1	WP_000881186.1		chalcone isomerase family protein		69720185	F0316_RS08490	537	178	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1835613	1836152	-						69720186	F0316_RS08495	540		old_locus_tag=F0316_08495
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1835613	1836152	-	WP_001229555.1	WP_001229555.1		DUF2878 domain-containing protein		69720186	F0316_RS08495	540	179	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1836155	1837396	-						69720187	F0316_RS08500	1242		old_locus_tag=F0316_08500
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1836155	1837396	-	WP_172625998.1	WP_172625998.1		cyclopropane-fatty-acyl-phospholipid synthase family protein		69720187	F0316_RS08500	1242	413	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1837386	1838195	-						69720188	F0316_RS08505	810		old_locus_tag=F0316_08505
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1837386	1838195	-	WP_149560407.1	WP_149560407.1		DUF1365 domain-containing protein		69720188	F0316_RS08505	810	269	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1838195	1839472	-						69720189	F0316_RS08510	1278		old_locus_tag=F0316_08510
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1838195	1839472	-	WP_000684174.1	WP_000684174.1		NAD(P)/FAD-dependent oxidoreductase		69720189	F0316_RS08510	1278	425	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1839486	1840211	-						69720190	F0316_RS08515	726		old_locus_tag=F0316_08515
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1839486	1840211	-	WP_095463471.1	WP_095463471.1		SDR family oxidoreductase		69720190	F0316_RS08515	726	241	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1840208	1840627	-						69720191	F0316_RS08520	420		old_locus_tag=F0316_08520
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1840208	1840627	-	WP_042988611.1	WP_042988611.1		nuclear transport factor 2 family protein		69720191	F0316_RS08520	420	139	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1840846	1841709	-					htpX	69720192	F0316_RS08525	864		old_locus_tag=F0316_08525
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1840846	1841709	-	WP_000821682.1	WP_000821682.1		protease HtpX	htpX	69720192	F0316_RS08525	864	287	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1841975	1842145	+						69720193	F0316_RS08530	171		old_locus_tag=F0316_08530
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1841975	1842145	+	WP_000796532.1	WP_000796532.1		hypothetical protein		69720193	F0316_RS08530	171	56	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1842227	1842922	-					bioD	69720194	F0316_RS08535	696		old_locus_tag=F0316_08535
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	1842227	1842922	-	WP_001243139.1	WP_001243139.1		dethiobiotin synthase	bioD	69720194	F0316_RS08535	696	231	
